"gameid","team1","team2","set","team1pts","team2pts","team1setwon","team2setwon","team1sets","team2sets","team1win","team2win"
6174869,"USC Upstate","Georgia St.",1,25,18,1,0,3,0,1,0
6174869,"USC Upstate","Georgia St.",3,25,20,1,0,3,0,1,0
6174869,"USC Upstate","Georgia St.",2,25,13,1,0,3,0,1,0
6174870,"Tennessee Tech","Cincinnati",2,11,25,0,1,0,3,0,1
6174870,"Tennessee Tech","Cincinnati",1,13,25,0,1,0,3,0,1
6174870,"Tennessee Tech","Cincinnati",3,20,25,0,1,0,3,0,1
6174871,"Tulane","Sam Houston",3,20,25,0,1,1,3,0,1
6174871,"Tulane","Sam Houston",2,22,25,0,1,1,3,0,1
6174871,"Tulane","Sam Houston",4,25,27,0,1,1,3,0,1
6174871,"Tulane","Sam Houston",1,25,23,1,0,1,3,0,1
6174872,"Weber St.","UNLV",1,25,18,1,0,3,2,1,0
6174872,"Weber St.","UNLV",4,25,20,1,0,3,2,1,0
6174872,"Weber St.","UNLV",2,20,25,0,1,3,2,1,0
6174872,"Weber St.","UNLV",3,19,25,0,1,3,2,1,0
6174872,"Weber St.","UNLV",5,15,12,1,0,3,2,1,0
6174873,"Green Bay","Western Caro.",2,20,25,0,1,2,3,0,1
6174873,"Green Bay","Western Caro.",1,25,21,1,0,2,3,0,1
6174873,"Green Bay","Western Caro.",4,23,25,0,1,2,3,0,1
6174873,"Green Bay","Western Caro.",3,25,17,1,0,2,3,0,1
6174873,"Green Bay","Western Caro.",5,6,15,0,1,2,3,0,1
6174874,"Evansville","North Ala.",3,21,25,0,1,3,1,1,0
6174874,"Evansville","North Ala.",1,25,16,1,0,3,1,1,0
6174874,"Evansville","North Ala.",2,25,18,1,0,3,1,1,0
6174874,"Evansville","North Ala.",4,25,18,1,0,3,1,1,0
6174875,"Northern Ariz.","The Citadel",2,18,25,0,1,0,3,0,1
6174875,"Northern Ariz.","The Citadel",3,18,25,0,1,0,3,0,1
6174875,"Northern Ariz.","The Citadel",1,23,25,0,1,0,3,0,1
6174876,"Stony Brook","Manhattan",1,25,22,1,0,3,0,1,0
6174876,"Stony Brook","Manhattan",3,25,13,1,0,3,0,1,0
6174876,"Stony Brook","Manhattan",2,25,15,1,0,3,0,1,0
6174877,"Cleveland St.","Eastern Ky.",1,13,25,0,1,0,3,0,1
6174877,"Cleveland St.","Eastern Ky.",2,18,25,0,1,0,3,0,1
6174877,"Cleveland St.","Eastern Ky.",3,18,25,0,1,0,3,0,1
6174878,"UMES","Central Conn. St.",1,25,27,0,1,3,1,1,0
6174878,"UMES","Central Conn. St.",2,25,18,1,0,3,1,1,0
6174878,"UMES","Central Conn. St.",3,25,18,1,0,3,1,1,0
6174878,"UMES","Central Conn. St.",4,25,20,1,0,3,1,1,0
6174879,"Fairfield","UMBC",1,24,26,0,1,1,3,0,1
6174879,"Fairfield","UMBC",4,22,25,0,1,1,3,0,1
6174879,"Fairfield","UMBC",2,25,15,1,0,1,3,0,1
6174879,"Fairfield","UMBC",3,19,25,0,1,1,3,0,1
6174880,"Toledo","Memphis",4,27,25,1,0,3,1,1,0
6174880,"Toledo","Memphis",3,27,25,1,0,3,1,1,0
6174880,"Toledo","Memphis",1,25,27,0,1,3,1,1,0
6174880,"Toledo","Memphis",2,26,24,1,0,3,1,1,0
6174881,"Bellarmine","Murray St.",1,15,25,0,1,1,3,0,1
6174881,"Bellarmine","Murray St.",2,23,25,0,1,1,3,0,1
6174881,"Bellarmine","Murray St.",4,21,25,0,1,1,3,0,1
6174881,"Bellarmine","Murray St.",3,25,22,1,0,1,3,0,1
6174882,"Missouri","South Dakota",3,25,22,1,0,3,0,1,0
6174882,"Missouri","South Dakota",1,25,17,1,0,3,0,1,0
6174882,"Missouri","South Dakota",2,25,19,1,0,3,0,1,0
6174883,"Chicago St.","Southeast Mo. St.",3,30,28,1,0,3,0,1,0
6174883,"Chicago St.","Southeast Mo. St.",2,25,17,1,0,3,0,1,0
6174883,"Chicago St.","Southeast Mo. St.",1,26,24,1,0,3,0,1,0
6174884,"Queens (NC)","NIU",3,22,25,0,1,3,2,1,0
6174884,"Queens (NC)","NIU",4,18,25,0,1,3,2,1,0
6174884,"Queens (NC)","NIU",5,15,11,1,0,3,2,1,0
6174884,"Queens (NC)","NIU",2,25,20,1,0,3,2,1,0
6174884,"Queens (NC)","NIU",1,25,20,1,0,3,2,1,0
6174885,"East Carolina","App State",3,25,19,1,0,2,3,0,1
6174885,"East Carolina","App State",4,25,27,0,1,2,3,0,1
6174885,"East Carolina","App State",1,23,25,0,1,2,3,0,1
6174885,"East Carolina","App State",5,13,15,0,1,2,3,0,1
6174885,"East Carolina","App State",2,25,18,1,0,2,3,0,1
6174886,"Lindenwood","Indiana St.",4,25,23,1,0,3,1,1,0
6174886,"Lindenwood","Indiana St.",2,25,23,1,0,3,1,1,0
6174886,"Lindenwood","Indiana St.",3,25,20,1,0,3,1,1,0
6174886,"Lindenwood","Indiana St.",1,18,25,0,1,3,1,1,0
6174887,"Buffalo","Binghamton",2,25,19,1,0,3,0,1,0
6174887,"Buffalo","Binghamton",1,25,22,1,0,3,0,1,0
6174887,"Buffalo","Binghamton",3,25,22,1,0,3,0,1,0
6174888,"Coastal Carolina","Georgia",2,16,25,0,1,1,3,0,1
6174888,"Coastal Carolina","Georgia",1,25,16,1,0,1,3,0,1
6174888,"Coastal Carolina","Georgia",3,15,25,0,1,1,3,0,1
6174888,"Coastal Carolina","Georgia",4,22,25,0,1,1,3,0,1
6174889,"Missouri St.","Ark.-Pine Bluff",1,25,10,1,0,3,0,1,0
6174889,"Missouri St.","Ark.-Pine Bluff",3,25,12,1,0,3,0,1,0
6174889,"Missouri St.","Ark.-Pine Bluff",2,25,16,1,0,3,0,1,0
6174890,"Seton Hall","Saint Peter's",1,25,15,1,0,3,0,1,0
6174890,"Seton Hall","Saint Peter's",2,25,20,1,0,3,0,1,0
6174890,"Seton Hall","Saint Peter's",3,25,20,1,0,3,0,1,0
6174891,"San Diego St.","UC Santa Barbara",1,22,25,0,1,0,3,0,1
6174891,"San Diego St.","UC Santa Barbara",2,21,25,0,1,0,3,0,1
6174891,"San Diego St.","UC Santa Barbara",3,16,25,0,1,0,3,0,1
6174892,"Texas St.","Houston",1,25,18,1,0,3,0,1,0
6174892,"Texas St.","Houston",2,25,22,1,0,3,0,1,0
6174892,"Texas St.","Houston",3,25,18,1,0,3,0,1,0
6174893,"UTSA","Tarleton St.",3,25,18,1,0,2,3,0,1
6174893,"UTSA","Tarleton St.",1,25,27,0,1,2,3,0,1
6174893,"UTSA","Tarleton St.",5,15,17,0,1,2,3,0,1
6174893,"UTSA","Tarleton St.",4,19,25,0,1,2,3,0,1
6174893,"UTSA","Tarleton St.",2,25,20,1,0,2,3,0,1
6174894,"Chattanooga","N.C. A&T",1,25,19,1,0,3,0,1,0
6174894,"Chattanooga","N.C. A&T",2,25,20,1,0,3,0,1,0
6174894,"Chattanooga","N.C. A&T",3,27,25,1,0,3,0,1,0
6174895,"UAB","SIUE",3,24,26,0,1,3,2,1,0
6174895,"UAB","SIUE",4,25,23,1,0,3,2,1,0
6174895,"UAB","SIUE",5,15,7,1,0,3,2,1,0
6174895,"UAB","SIUE",1,25,15,1,0,3,2,1,0
6174895,"UAB","SIUE",2,15,25,0,1,3,2,1,0
6174896,"Middle Tenn.","South Dakota St.",3,25,17,1,0,3,0,1,0
6174896,"Middle Tenn.","South Dakota St.",1,28,26,1,0,3,0,1,0
6174896,"Middle Tenn.","South Dakota St.",2,25,20,1,0,3,0,1,0
6174897,"Prairie View","UTRGV",3,9,25,0,1,0,3,0,1
6174897,"Prairie View","UTRGV",1,22,25,0,1,0,3,0,1
6174897,"Prairie View","UTRGV",2,24,26,0,1,0,3,0,1
6174898,"Air Force","Idaho",1,27,25,1,0,3,0,1,0
6174898,"Air Force","Idaho",3,25,7,1,0,3,0,1,0
6174898,"Air Force","Idaho",2,25,21,1,0,3,0,1,0
6174899,"Ball St.","UNI",3,19,25,0,1,0,3,0,1
6174899,"Ball St.","UNI",1,20,25,0,1,0,3,0,1
6174899,"Ball St.","UNI",2,24,26,0,1,0,3,0,1
6174900,"Central Mich.","Bradley",3,22,25,0,1,3,2,1,0
6174900,"Central Mich.","Bradley",4,25,21,1,0,3,2,1,0
6174900,"Central Mich.","Bradley",2,31,29,1,0,3,2,1,0
6174900,"Central Mich.","Bradley",5,15,9,1,0,3,2,1,0
6174900,"Central Mich.","Bradley",1,21,25,0,1,3,2,1,0
6174901,"Duke","West Virginia",2,23,25,0,1,3,2,1,0
6174901,"Duke","West Virginia",4,25,23,1,0,3,2,1,0
6174901,"Duke","West Virginia",3,23,25,0,1,3,2,1,0
6174901,"Duke","West Virginia",5,18,16,1,0,3,2,1,0
6174901,"Duke","West Virginia",1,25,18,1,0,3,2,1,0
6174902,"Abilene Christian","Grambling",2,25,23,1,0,3,0,1,0
6174902,"Abilene Christian","Grambling",1,25,18,1,0,3,0,1,0
6174902,"Abilene Christian","Grambling",3,25,23,1,0,3,0,1,0
6174903,"Gardner-Webb","N.C. Central",2,25,12,1,0,3,0,1,0
6174903,"Gardner-Webb","N.C. Central",1,25,14,1,0,3,0,1,0
6174903,"Gardner-Webb","N.C. Central",3,25,19,1,0,3,0,1,0
6174904,"Stonehill","New Hampshire",1,17,25,0,1,0,3,0,1
6174904,"Stonehill","New Hampshire",3,20,25,0,1,0,3,0,1
6174904,"Stonehill","New Hampshire",2,18,25,0,1,0,3,0,1
6174905,"Northeastern","Siena",1,25,7,1,0,3,1,1,0
6174905,"Northeastern","Siena",4,25,13,1,0,3,1,1,0
6174905,"Northeastern","Siena",2,23,25,0,1,3,1,1,0
6174905,"Northeastern","Siena",3,27,25,1,0,3,1,1,0
6174906,"Purdue Fort Wayne","Manhattan",1,20,25,0,1,3,1,1,0
6174906,"Purdue Fort Wayne","Manhattan",4,25,16,1,0,3,1,1,0
6174906,"Purdue Fort Wayne","Manhattan",2,25,15,1,0,3,1,1,0
6174906,"Purdue Fort Wayne","Manhattan",3,25,19,1,0,3,1,1,0
6174907,"Hofstra","Lehigh",1,18,25,0,1,2,3,0,1
6174907,"Hofstra","Lehigh",3,25,16,1,0,2,3,0,1
6174907,"Hofstra","Lehigh",2,25,22,1,0,2,3,0,1
6174907,"Hofstra","Lehigh",4,16,25,0,1,2,3,0,1
6174907,"Hofstra","Lehigh",5,13,15,0,1,2,3,0,1
6174908,"LIU","Arizona",2,13,25,0,1,0,3,0,1
6174908,"LIU","Arizona",3,17,25,0,1,0,3,0,1
6174908,"LIU","Arizona",1,12,25,0,1,0,3,0,1
6174909,"Valparaiso","Oakland",3,25,22,1,0,3,0,1,0
6174909,"Valparaiso","Oakland",2,25,22,1,0,3,0,1,0
6174909,"Valparaiso","Oakland",1,25,17,1,0,3,0,1,0
6174910,"VCU","Radford",3,23,25,0,1,3,1,1,0
6174910,"VCU","Radford",1,25,17,1,0,3,1,1,0
6174910,"VCU","Radford",4,25,20,1,0,3,1,1,0
6174910,"VCU","Radford",2,25,14,1,0,3,1,1,0
6174911,"BYU","UC Davis",3,25,11,1,0,3,0,1,0
6174911,"BYU","UC Davis",2,25,13,1,0,3,0,1,0
6174911,"BYU","UC Davis",1,25,15,1,0,3,0,1,0
6174912,"Creighton","LSU",3,32,30,1,0,3,0,1,0
6174912,"Creighton","LSU",1,25,12,1,0,3,0,1,0
6174912,"Creighton","LSU",2,25,21,1,0,3,0,1,0
6174913,"American","Marist",1,23,25,0,1,3,1,1,0
6174913,"American","Marist",3,25,10,1,0,3,1,1,0
6174913,"American","Marist",4,25,23,1,0,3,1,1,0
6174913,"American","Marist",2,25,18,1,0,3,1,1,0
6174914,"San Diego","Boston College",4,25,20,1,0,3,1,1,0
6174914,"San Diego","Boston College",3,25,18,1,0,3,1,1,0
6174914,"San Diego","Boston College",2,25,10,1,0,3,1,1,0
6174914,"San Diego","Boston College",1,18,25,0,1,3,1,1,0
6174915,"Northern Colo.","Xavier",2,25,15,1,0,3,0,1,0
6174915,"Northern Colo.","Xavier",1,25,22,1,0,3,0,1,0
6174915,"Northern Colo.","Xavier",3,25,18,1,0,3,0,1,0
6174916,"Niagara","William & Mary",2,20,25,0,1,0,3,0,1
6174916,"Niagara","William & Mary",1,19,25,0,1,0,3,0,1
6174916,"Niagara","William & Mary",3,17,25,0,1,0,3,0,1
6174917,"FIU","Mississippi St.",1,21,25,0,1,0,3,0,1
6174917,"FIU","Mississippi St.",3,23,25,0,1,0,3,0,1
6174917,"FIU","Mississippi St.",2,23,25,0,1,0,3,0,1
6174918,"Drake","Northwestern St.",3,25,19,1,0,3,0,1,0
6174918,"Drake","Northwestern St.",1,25,20,1,0,3,0,1,0
6174918,"Drake","Northwestern St.",2,25,20,1,0,3,0,1,0
6174919,"Santa Clara","Notre Dame",1,23,25,0,1,3,2,1,0
6174919,"Santa Clara","Notre Dame",3,18,25,0,1,3,2,1,0
6174919,"Santa Clara","Notre Dame",2,25,21,1,0,3,2,1,0
6174919,"Santa Clara","Notre Dame",4,25,23,1,0,3,2,1,0
6174919,"Santa Clara","Notre Dame",5,15,9,1,0,3,2,1,0
6174920,"Clemson","South Alabama",1,15,25,0,1,0,3,0,1
6174920,"Clemson","South Alabama",2,20,25,0,1,0,3,0,1
6174920,"Clemson","South Alabama",3,22,25,0,1,0,3,0,1
6174921,"North Carolina","Loyola Maryland",2,25,21,1,0,3,0,1,0
6174921,"North Carolina","Loyola Maryland",3,25,18,1,0,3,0,1,0
6174921,"North Carolina","Loyola Maryland",1,25,13,1,0,3,0,1,0
6174922,"NC State","Winthrop",1,25,20,1,0,3,0,1,0
6174922,"NC State","Winthrop",3,25,17,1,0,3,0,1,0
6174922,"NC State","Winthrop",2,26,24,1,0,3,0,1,0
6174923,"Gonzaga","UC San Diego",4,18,25,0,1,1,3,0,1
6174923,"Gonzaga","UC San Diego",2,13,25,0,1,1,3,0,1
6174923,"Gonzaga","UC San Diego",1,25,22,1,0,1,3,0,1
6174923,"Gonzaga","UC San Diego",3,19,25,0,1,1,3,0,1
6174924,"Lipscomb","Tennessee St.",2,25,19,1,0,3,0,1,0
6174924,"Lipscomb","Tennessee St.",1,25,10,1,0,3,0,1,0
6174924,"Lipscomb","Tennessee St.",3,25,14,1,0,3,0,1,0
6174925,"Rhode Island","Brown",4,19,25,0,1,1,3,0,1
6174925,"Rhode Island","Brown",1,18,25,0,1,1,3,0,1
6174925,"Rhode Island","Brown",2,11,25,0,1,1,3,0,1
6174925,"Rhode Island","Brown",3,25,22,1,0,1,3,0,1
6174926,"Davidson","UNCW",3,25,17,1,0,3,1,1,0
6174926,"Davidson","UNCW",4,25,19,1,0,3,1,1,0
6174926,"Davidson","UNCW",2,25,21,1,0,3,1,1,0
6174926,"Davidson","UNCW",1,28,30,0,1,3,1,1,0
6174927,"Morgan St.","Rider",3,13,25,0,1,0,3,0,1
6174927,"Morgan St.","Rider",2,21,25,0,1,0,3,0,1
6174927,"Morgan St.","Rider",1,22,25,0,1,0,3,0,1
6174928,"UT Arlington","Louisiana Tech",3,25,22,1,0,3,0,1,0
6174928,"UT Arlington","Louisiana Tech",2,25,17,1,0,3,0,1,0
6174928,"UT Arlington","Louisiana Tech",1,25,17,1,0,3,0,1,0
6174929,"Washington St.","Tulsa",1,25,18,1,0,3,0,1,0
6174929,"Washington St.","Tulsa",3,25,16,1,0,3,0,1,0
6174929,"Washington St.","Tulsa",2,25,15,1,0,3,0,1,0
6174930,"Robert Morris","Duquesne",1,19,25,0,1,1,3,0,1
6174930,"Robert Morris","Duquesne",2,26,24,1,0,1,3,0,1
6174930,"Robert Morris","Duquesne",3,19,25,0,1,1,3,0,1
6174930,"Robert Morris","Duquesne",4,21,25,0,1,1,3,0,1
6174931,"Colorado","Charlotte",1,25,15,1,0,3,0,1,0
6174931,"Colorado","Charlotte",3,25,20,1,0,3,0,1,0
6174931,"Colorado","Charlotte",2,25,16,1,0,3,0,1,0
6174932,"Miami (OH)","Eastern Ky.",2,21,25,0,1,0,3,0,1
6174932,"Miami (OH)","Eastern Ky.",3,17,25,0,1,0,3,0,1
6174932,"Miami (OH)","Eastern Ky.",1,21,25,0,1,0,3,0,1
6174933,"Dayton","Ohio",4,25,17,1,0,3,2,1,0
6174933,"Dayton","Ohio",1,21,25,0,1,3,2,1,0
6174933,"Dayton","Ohio",3,25,22,1,0,3,2,1,0
6174933,"Dayton","Ohio",5,15,11,1,0,3,2,1,0
6174933,"Dayton","Ohio",2,21,25,0,1,3,2,1,0
6174934,"Bucknell","Princeton",3,11,25,0,1,0,3,0,1
6174934,"Bucknell","Princeton",1,18,25,0,1,0,3,0,1
6174934,"Bucknell","Princeton",2,20,25,0,1,0,3,0,1
6174935,"Texas Tech","Louisiana",1,25,22,1,0,3,0,1,0
6174935,"Texas Tech","Louisiana",2,26,24,1,0,3,0,1,0
6174935,"Texas Tech","Louisiana",3,30,28,1,0,3,0,1,0
6174936,"Bryant","Northeastern",5,8,15,0,1,2,3,0,1
6174936,"Bryant","Northeastern",1,25,16,1,0,2,3,0,1
6174936,"Bryant","Northeastern",4,25,18,1,0,2,3,0,1
6174936,"Bryant","Northeastern",3,20,25,0,1,2,3,0,1
6174936,"Bryant","Northeastern",2,22,25,0,1,2,3,0,1
6174937,"Hawaii","Southern California",3,25,18,1,0,3,1,1,0
6174937,"Hawaii","Southern California",1,27,25,1,0,3,1,1,0
6174937,"Hawaii","Southern California",4,25,23,1,0,3,1,1,0
6174937,"Hawaii","Southern California",2,23,25,0,1,3,1,1,0
6174938,"Navy","Old Dominion",4,25,14,1,0,3,1,1,0
6174938,"Navy","Old Dominion",1,23,25,0,1,3,1,1,0
6174938,"Navy","Old Dominion",2,25,16,1,0,3,1,1,0
6174938,"Navy","Old Dominion",3,25,17,1,0,3,1,1,0
6174939,"Towson","Temple",2,25,22,1,0,3,0,1,0
6174939,"Towson","Temple",3,30,28,1,0,3,0,1,0
6174939,"Towson","Temple",1,25,13,1,0,3,0,1,0
6174940,"Harvard","Holy Cross",4,25,21,1,0,3,1,1,0
6174940,"Harvard","Holy Cross",2,21,25,0,1,3,1,1,0
6174940,"Harvard","Holy Cross",3,25,17,1,0,3,1,1,0
6174940,"Harvard","Holy Cross",1,25,21,1,0,3,1,1,0
6174941,"Columbia","Quinnipiac",3,20,25,0,1,0,3,0,1
6174941,"Columbia","Quinnipiac",1,19,25,0,1,0,3,0,1
6174941,"Columbia","Quinnipiac",2,17,25,0,1,0,3,0,1
6174942,"Long Beach St.","UCLA",4,22,25,0,1,1,3,0,1
6174942,"Long Beach St.","UCLA",1,21,25,0,1,1,3,0,1
6174942,"Long Beach St.","UCLA",2,20,25,0,1,1,3,0,1
6174942,"Long Beach St.","UCLA",3,25,23,1,0,1,3,0,1
6174943,"Grand Canyon","Iowa St.",2,13,25,0,1,2,3,0,1
6174943,"Grand Canyon","Iowa St.",5,11,15,0,1,2,3,0,1
6174943,"Grand Canyon","Iowa St.",3,25,23,1,0,2,3,0,1
6174943,"Grand Canyon","Iowa St.",4,25,20,1,0,2,3,0,1
6174943,"Grand Canyon","Iowa St.",1,20,25,0,1,2,3,0,1
6174944,"UConn","Lehigh",3,26,24,1,0,2,3,0,1
6174944,"UConn","Lehigh",2,25,12,1,0,2,3,0,1
6174944,"UConn","Lehigh",1,22,25,0,1,2,3,0,1
6174944,"UConn","Lehigh",5,8,15,0,1,2,3,0,1
6174944,"UConn","Lehigh",4,21,25,0,1,2,3,0,1
6174945,"Saint Francis (PA)","Stony Brook",3,11,25,0,1,3,2,1,0
6174945,"Saint Francis (PA)","Stony Brook",4,25,20,1,0,3,2,1,0
6174945,"Saint Francis (PA)","Stony Brook",1,25,20,1,0,3,2,1,0
6174945,"Saint Francis (PA)","Stony Brook",5,18,16,1,0,3,2,1,0
6174945,"Saint Francis (PA)","Stony Brook",2,20,25,0,1,3,2,1,0
6174946,"UCF","Wake Forest",2,14,25,0,1,2,3,0,1
6174946,"UCF","Wake Forest",4,25,19,1,0,2,3,0,1
6174946,"UCF","Wake Forest",3,25,11,1,0,2,3,0,1
6174946,"UCF","Wake Forest",5,11,15,0,1,2,3,0,1
6174946,"UCF","Wake Forest",1,21,25,0,1,2,3,0,1
6174947,"Texas","Stanford",3,15,25,0,1,0,3,0,1
6174947,"Texas","Stanford",2,20,25,0,1,0,3,0,1
6174947,"Texas","Stanford",1,23,25,0,1,0,3,0,1
6174948,"Oregon St.","Boise St.",3,25,16,1,0,3,0,1,0
6174948,"Oregon St.","Boise St.",1,25,21,1,0,3,0,1,0
6174948,"Oregon St.","Boise St.",2,25,15,1,0,3,0,1,0
6174949,"Belmont","Syracuse",3,25,16,1,0,3,0,1,0
6174949,"Belmont","Syracuse",1,25,23,1,0,3,0,1,0
6174949,"Belmont","Syracuse",2,25,22,1,0,3,0,1,0
6174950,"Alabama","Sam Houston",2,25,22,1,0,3,1,1,0
6174950,"Alabama","Sam Houston",4,25,16,1,0,3,1,1,0
6174950,"Alabama","Sam Houston",1,19,25,0,1,3,1,1,0
6174950,"Alabama","Sam Houston",3,25,23,1,0,3,1,1,0
6174951,"South Alabama","Western Caro.",1,25,19,1,0,3,0,1,0
6174951,"South Alabama","Western Caro.",3,25,20,1,0,3,0,1,0
6174951,"South Alabama","Western Caro.",2,25,21,1,0,3,0,1,0
6174953,"Army West Point","Yale",1,27,29,0,1,1,3,0,1
6174953,"Army West Point","Yale",3,25,19,1,0,1,3,0,1
6174953,"Army West Point","Yale",4,14,25,0,1,1,3,0,1
6174953,"Army West Point","Yale",2,16,25,0,1,1,3,0,1
6174954,"Northern Ky.","South Dakota",5,15,12,1,0,3,2,1,0
6174954,"Northern Ky.","South Dakota",1,17,25,0,1,3,2,1,0
6174954,"Northern Ky.","South Dakota",4,25,19,1,0,3,2,1,0
6174954,"Northern Ky.","South Dakota",2,23,25,0,1,3,2,1,0
6174954,"Northern Ky.","South Dakota",3,25,19,1,0,3,2,1,0
6174955,"Kent St.","Middle Tenn.",2,18,25,0,1,0,3,0,1
6174955,"Kent St.","Middle Tenn.",1,24,26,0,1,0,3,0,1
6174955,"Kent St.","Middle Tenn.",3,16,25,0,1,0,3,0,1
6174956,"Towson","Rider",2,25,14,1,0,3,0,1,0
6174956,"Towson","Rider",3,25,19,1,0,3,0,1,0
6174956,"Towson","Rider",1,25,21,1,0,3,0,1,0
6174957,"South Carolina","Troy",2,25,16,1,0,3,1,1,0
6174957,"South Carolina","Troy",3,25,23,1,0,3,1,1,0
6174957,"South Carolina","Troy",4,27,25,1,0,3,1,1,0
6174957,"South Carolina","Troy",1,21,25,0,1,3,1,1,0
6174958,"New Mexico St.","Arizona St.",2,17,25,0,1,1,3,0,1
6174958,"New Mexico St.","Arizona St.",1,25,21,1,0,1,3,0,1
6174958,"New Mexico St.","Arizona St.",3,12,25,0,1,1,3,0,1
6174958,"New Mexico St.","Arizona St.",4,21,25,0,1,1,3,0,1
6174959,"Morgan St.","Temple",3,9,25,0,1,0,3,0,1
6174959,"Morgan St.","Temple",1,18,25,0,1,0,3,0,1
6174959,"Morgan St.","Temple",2,15,25,0,1,0,3,0,1
6174960,"UC Irvine","Boston College",3,12,25,0,1,1,3,0,1
6174960,"UC Irvine","Boston College",1,25,22,1,0,1,3,0,1
6174960,"UC Irvine","Boston College",2,27,29,0,1,1,3,0,1
6174960,"UC Irvine","Boston College",4,15,25,0,1,1,3,0,1
6174961,"Charlotte","Xavier",3,25,22,1,0,3,0,1,0
6174961,"Charlotte","Xavier",1,25,20,1,0,3,0,1,0
6174961,"Charlotte","Xavier",2,25,17,1,0,3,0,1,0
6174962,"LSU","Ball St.",1,19,25,0,1,3,1,1,0
6174962,"LSU","Ball St.",3,25,13,1,0,3,1,1,0
6174962,"LSU","Ball St.",2,25,14,1,0,3,1,1,0
6174962,"LSU","Ball St.",4,25,23,1,0,3,1,1,0
6174963,"FIU","Wake Forest",3,10,25,0,1,0,3,0,1
6174963,"FIU","Wake Forest",1,20,25,0,1,0,3,0,1
6174963,"FIU","Wake Forest",2,21,25,0,1,0,3,0,1
6174964,"VCU","Georgetown",1,19,25,0,1,0,3,0,1
6174964,"VCU","Georgetown",3,18,25,0,1,0,3,0,1
6174964,"VCU","Georgetown",2,22,25,0,1,0,3,0,1
6174965,"Samford","North Ala.",3,26,24,1,0,3,1,1,0
6174965,"Samford","North Ala.",4,25,23,1,0,3,1,1,0
6174965,"Samford","North Ala.",1,20,25,0,1,3,1,1,0
6174965,"Samford","North Ala.",2,28,26,1,0,3,1,1,0
6174966,"Grand Canyon","Arizona",1,25,14,1,0,2,3,0,1
6174966,"Grand Canyon","Arizona",3,20,25,0,1,2,3,0,1
6174966,"Grand Canyon","Arizona",4,25,20,1,0,2,3,0,1
6174966,"Grand Canyon","Arizona",5,9,15,0,1,2,3,0,1
6174966,"Grand Canyon","Arizona",2,14,25,0,1,2,3,0,1
6174967,"Florida St.","Auburn",1,28,30,0,1,1,3,0,1
6174967,"Florida St.","Auburn",3,25,19,1,0,1,3,0,1
6174967,"Florida St.","Auburn",2,21,25,0,1,1,3,0,1
6174967,"Florida St.","Auburn",4,23,25,0,1,1,3,0,1
6174968,"Clemson","Green Bay",1,27,25,1,0,3,0,1,0
6174968,"Clemson","Green Bay",3,25,10,1,0,3,0,1,0
6174968,"Clemson","Green Bay",2,25,13,1,0,3,0,1,0
6174969,"Creighton","UNI",4,25,23,1,0,3,1,1,0
6174969,"Creighton","UNI",1,25,21,1,0,3,1,1,0
6174969,"Creighton","UNI",3,25,20,1,0,3,1,1,0
6174969,"Creighton","UNI",2,34,36,0,1,3,1,1,0
6174970,"Missouri","Louisville",2,20,25,0,1,0,3,0,1
6174970,"Missouri","Louisville",1,10,25,0,1,0,3,0,1
6174970,"Missouri","Louisville",3,24,26,0,1,0,3,0,1
6174971,"Tulane","Alabama A&M",2,25,10,1,0,3,0,1,0
6174971,"Tulane","Alabama A&M",1,25,13,1,0,3,0,1,0
6174971,"Tulane","Alabama A&M",3,25,13,1,0,3,0,1,0
6174972,"Central Ark.","Colorado St.",2,19,25,0,1,2,3,0,1
6174972,"Central Ark.","Colorado St.",1,25,20,1,0,2,3,0,1
6174972,"Central Ark.","Colorado St.",5,12,15,0,1,2,3,0,1
6174972,"Central Ark.","Colorado St.",4,19,25,0,1,2,3,0,1
6174972,"Central Ark.","Colorado St.",3,25,17,1,0,2,3,0,1
6174973,"UCF","Alabama St.",2,25,19,1,0,3,0,1,0
6174973,"UCF","Alabama St.",3,25,16,1,0,3,0,1,0
6174973,"UCF","Alabama St.",1,25,12,1,0,3,0,1,0
6174974,"Villanova","Santa Clara",4,25,21,1,0,3,1,1,0
6174974,"Villanova","Santa Clara",2,25,19,1,0,3,1,1,0
6174974,"Villanova","Santa Clara",1,20,25,0,1,3,1,1,0
6174974,"Villanova","Santa Clara",3,25,18,1,0,3,1,1,0
6174976,"Samford","Florida St.",2,14,25,0,1,0,3,0,1
6174976,"Samford","Florida St.",1,20,25,0,1,0,3,0,1
6174976,"Samford","Florida St.",3,17,25,0,1,0,3,0,1
6174977,"Sacramento St.","Saint Mary's (CA)",1,19,25,0,1,1,3,0,1
6174977,"Sacramento St.","Saint Mary's (CA)",4,20,25,0,1,1,3,0,1
6174977,"Sacramento St.","Saint Mary's (CA)",2,18,25,0,1,1,3,0,1
6174977,"Sacramento St.","Saint Mary's (CA)",3,26,24,1,0,1,3,0,1
6174978,"North Texas","Texas Tech",5,15,10,1,0,3,2,1,0
6174978,"North Texas","Texas Tech",3,25,23,1,0,3,2,1,0
6174978,"North Texas","Texas Tech",1,17,25,0,1,3,2,1,0
6174978,"North Texas","Texas Tech",4,20,25,0,1,3,2,1,0
6174978,"North Texas","Texas Tech",2,25,23,1,0,3,2,1,0
